index,pred
25986,0
25987,0
25988,0
25989,1
25990,1
25991,0
25992,1
25993,0
25994,1
25995,1
25996,1
25997,0
25998,1
25999,0
26000,0
26001,0
26002,0
26003,1
26004,1
26005,0
26006,1
26007,1
26008,1
26009,1
26010,0
26011,0
26012,0
26013,0
26014,0
26015,1
26016,0
26017,1
26018,0
26019,1
26020,1
26021,0
26022,1
26023,1
26024,1
26025,0
26026,0
26027,0
26028,1
26029,1
26030,1
26031,0
26032,1
26033,0
26034,0
26035,0
26036,0
26037,0
26038,0
26039,1
26040,0
26041,1
26042,0
26043,1
26044,1
26045,1
26046,1
26047,1
26048,1
26049,1
26050,1
26051,0
26052,1
26053,0
26054,0
26055,1
26056,0
26057,0
26058,1
26059,1
26060,0
26061,0
26062,1
26063,1
26064,0
26065,1
26066,1
26067,1
26068,0
26069,0
26070,0
26071,1
26072,0
26073,1
26074,0
26075,0
26076,0
26077,0
26078,0
26079,0
26080,0
26081,1
26082,0
26083,0
26084,0
26085,0
26086,1
26087,1
26088,1
26089,0
26090,1
26091,1
26092,0
26093,1
26094,1
26095,1
26096,1
26097,0
26098,1
26099,1
26100,1
26101,0
26102,0
26103,1
26104,1
26105,0
26106,1
26107,0
26108,0
26109,1
26110,1
26111,1
26112,1
26113,0
26114,1
26115,0
26116,1
26117,0
26118,1
26119,0
26120,0
26121,0
26122,0
26123,1
26124,0
26125,0
26126,0
26127,1
26128,0
26129,0
26130,0
26131,0
26132,1
26133,1
26134,0
26135,1
26136,1
26137,1
26138,1
26139,0
26140,1
26141,1
26142,0
26143,1
26144,0
26145,1
26146,1
26147,1
26148,1
26149,0
26150,0
26151,0
26152,1
26153,1
26154,0
26155,0
26156,1
26157,1
26158,1
26159,1
26160,1
26161,1
26162,1
26163,0
26164,1
26165,1
26166,0
26167,0
26168,0
26169,0
26170,0
26171,1
26172,1
26173,1
26174,1
26175,1
26176,1
26177,0
26178,0
26179,1
26180,1
26181,1
26182,1
26183,1
26184,1
26185,0
26186,0
26187,0
26188,1
26189,0
26190,1
26191,1
26192,1
26193,1
26194,1
26195,1
26196,0
26197,1
26198,1
26199,0
26200,0
26201,0
26202,1
26203,0
26204,0
26205,1
26206,0
26207,1
26208,1
26209,0
26210,0
26211,1
26212,0
26213,0
26214,1
26215,0
26216,0
26217,1
26218,0
26219,0
26220,0
26221,0
26222,0
26223,0
26224,1
26225,0
26226,0
26227,0
26228,1
26229,1
26230,1
26231,1
26232,0
26233,1
26234,0
26235,1
26236,0
26237,1
26238,0
26239,0
26240,0
26241,1
26242,0
26243,0
26244,0
26245,1
26246,1
26247,1
26248,0
26249,0
26250,1
26251,1
26252,0
26253,0
26254,1
26255,0
26256,0
26257,0
26258,0
26259,0
26260,0
26261,0
26262,0
26263,1
26264,0
26265,0
26266,0
26267,1
26268,0
26269,0
26270,1
26271,0
26272,0
26273,0
26274,1
26275,1
26276,1
26277,1
26278,0
26279,1
26280,1
26281,0
26282,1
26283,1
26284,1
26285,1
26286,0
26287,1
26288,1
26289,1
26290,1
26291,1
26292,1
26293,1
26294,1
26295,0
26296,0
26297,0
26298,1
26299,1
26300,1
26301,0
26302,0
26303,1
26304,1
26305,0
26306,1
26307,1
26308,0
26309,0
26310,1
26311,1
26312,1
26313,0
26314,1
26315,0
26316,0
26317,0
26318,0
26319,1
26320,0
26321,1
26322,1
26323,0
26324,1
26325,1
26326,0
26327,0
26328,0
26329,1
26330,1
26331,1
26332,1
26333,0
26334,0
26335,0
26336,0
26337,0
26338,1
26339,1
26340,0
26341,0
26342,1
26343,1
26344,1
26345,0
26346,1
26347,1
26348,1
26349,0
26350,0
26351,0
26352,0
26353,1
26354,1
26355,0
26356,0
26357,0
26358,1
26359,0
26360,0
26361,0
26362,0
26363,1
26364,0
26365,0
26366,0
26367,1
26368,1
26369,1
26370,0
26371,1
26372,1
26373,0
26374,0
26375,1
26376,0
26377,1
26378,1
26379,1
26380,0
26381,0
26382,1
26383,1
26384,1
26385,1
26386,0
26387,0
26388,0
26389,0
26390,1
26391,1
26392,1
26393,0
26394,1
26395,0
26396,0
26397,1
26398,1
26399,1
26400,1
26401,0
26402,1
26403,1
26404,0
26405,1
26406,1
26407,1
26408,0
26409,1
26410,0
26411,1
26412,1
26413,0
26414,1
26415,1
26416,0
26417,1
26418,1
26419,1
26420,0
26421,0
26422,1
26423,1
26424,0
26425,0
26426,1
26427,0
26428,0
26429,0
26430,1
26431,1
26432,1
26433,1
26434,0
26435,0
26436,1
26437,0
26438,1
26439,0
26440,0
26441,1
26442,0
26443,1
26444,0
26445,0
26446,0
26447,0
26448,0
26449,1
26450,1
26451,1
26452,1
26453,1
26454,1
26455,1
26456,1
26457,0
26458,1
26459,1
26460,0
26461,0
26462,0
26463,0
26464,1
26465,1
26466,0
26467,1
26468,1
26469,1
26470,1
26471,1
26472,0
26473,0
26474,0
26475,0
26476,0
26477,0
26478,1
26479,1
26480,1
26481,0
26482,1
26483,0
26484,1
26485,1
26486,0
26487,0
26488,1
26489,1
26490,1
26491,1
26492,0
26493,1
26494,0
26495,0
26496,1
26497,1
26498,1
26499,0
26500,1
26501,0
26502,1
26503,1
26504,0
26505,0
26506,0
26507,1
26508,1
26509,0
26510,0
26511,1
26512,0
26513,0
26514,1
26515,1
26516,0
26517,0
26518,0
26519,0
26520,1
26521,1
26522,0
26523,1
26524,1
26525,0
26526,1
26527,0
26528,1
26529,1
26530,1
26531,0
26532,0
26533,0
26534,1
26535,0
26536,0
26537,1
26538,1
26539,1
26540,0
26541,0
26542,0
26543,0
26544,0
26545,0
26546,0
26547,1
26548,0
26549,1
26550,0
26551,0
26552,0
26553,0
26554,1
26555,1
26556,1
26557,1
26558,0
26559,1
26560,0
26561,0
26562,1
26563,0
26564,1
26565,0
26566,0
26567,1
26568,0
26569,1
26570,1
26571,1
26572,1
26573,0
26574,1
26575,1
26576,1
26577,1
26578,1
26579,1
26580,0
26581,0
26582,0
26583,1
26584,1
26585,1
26586,0
26587,1
26588,0
26589,1
26590,1
26591,1
26592,1
26593,1
26594,0
26595,1
26596,0
26597,0
26598,0
26599,0
26600,1
26601,1
26602,0
26603,0
26604,0
26605,0
26606,1
26607,0
26608,0
26609,1
26610,1
26611,0
26612,1
26613,0
26614,1
26615,1
26616,1
26617,0
26618,1
26619,1
26620,1
26621,1
26622,1
26623,1
26624,0
26625,0
26626,1
26627,1
26628,1
26629,1
26630,0
26631,1
26632,0
26633,1
26634,1
26635,0
26636,0
26637,1
26638,0
26639,0
26640,1
26641,1
26642,1
26643,0
26644,0
26645,0
26646,0
26647,1
26648,0
26649,0
26650,0
26651,1
26652,0
26653,0
26654,1
26655,0
26656,0
26657,1
26658,0
26659,1
26660,1
26661,1
26662,1
26663,0
26664,0
26665,1
26666,1
26667,0
26668,0
26669,0
26670,0
26671,1
26672,0
26673,0
26674,0
26675,0
26676,0
26677,0
26678,1
26679,0
26680,0
26681,0
26682,1
26683,1
26684,0
26685,0
26686,1
26687,0
26688,0
26689,0
26690,0
26691,1
26692,1
26693,1
26694,1
26695,0
26696,0
26697,0
26698,1
26699,1
26700,0
26701,1
26702,0
26703,1
26704,0
26705,0
26706,0
26707,0
26708,1
26709,1
26710,0
26711,0
26712,0
26713,0
26714,0
26715,0
26716,0
26717,1
26718,1
26719,0
26720,0
26721,1
26722,0
26723,0
26724,0
26725,1
26726,1
26727,0
26728,0
26729,1
26730,1
26731,1
26732,0
26733,1
26734,0
26735,0
26736,1
26737,1
26738,0
26739,0
26740,1
26741,0
26742,1
26743,1
26744,1
26745,1
26746,1
26747,0
26748,0
26749,0
26750,1
26751,0
26752,0
26753,1
26754,1
26755,0
26756,1
26757,0
26758,1
26759,0
26760,1
26761,0
26762,0
26763,0
26764,0
26765,1
26766,1
26767,1
26768,1
26769,1
26770,0
26771,0
26772,0
26773,1
26774,1
26775,0
26776,0
26777,1
26778,0
26779,1
26780,0
26781,1
26782,1
26783,0
26784,0
26785,0
26786,1
26787,0
26788,1
26789,0
26790,1
26791,0
26792,1
26793,1
26794,1
26795,1
26796,0
26797,1
26798,1
26799,0
26800,0
26801,0
26802,0
26803,0
26804,1
26805,0
26806,0
26807,0
26808,0
26809,0
26810,1
26811,0
26812,0
26813,1
26814,1
26815,0
26816,1
26817,0
26818,1
26819,1
26820,0
26821,0
26822,0
26823,1
26824,0
26825,0
26826,0
26827,1
26828,0
26829,0
26830,1
26831,0
26832,0
26833,0
26834,1
26835,1
26836,0
26837,0
26838,0
26839,0
26840,1
26841,0
26842,1
26843,1
26844,0
26845,1
26846,0
26847,0
26848,0
26849,0
26850,0
26851,1
26852,1
26853,0
26854,1
26855,0
26856,0
26857,1
26858,0
26859,1
26860,0
26861,1
26862,0
26863,1
26864,1
26865,0
26866,1
26867,0
26868,0
26869,1
26870,0
26871,1
26872,1
26873,0
26874,0
26875,1
26876,0
26877,1
26878,0
26879,1
26880,0
26881,0
26882,0
26883,0
26884,1
26885,1
26886,0
26887,0
26888,0
26889,1
26890,1
26891,1
26892,0
26893,0
26894,1
26895,0
26896,1
26897,0
26898,1
26899,0
26900,0
26901,0
26902,0
26903,1
26904,1
26905,1
26906,1
26907,1
26908,1
26909,1
26910,1
26911,0
26912,0
26913,0
26914,1
26915,1
26916,0
26917,0
26918,1
26919,0
26920,0
26921,0
26922,1
26923,0
26924,0
26925,1
26926,0
26927,1
26928,0
26929,1
26930,1
26931,1
26932,1
26933,1
26934,1
26935,0
26936,1
26937,0
26938,1
26939,0
26940,0
26941,0
26942,0
26943,1
26944,0
26945,1
26946,0
26947,0
26948,0
26949,0
26950,0
26951,0
26952,0
26953,1
26954,1
26955,1
26956,1
26957,1
26958,1
26959,0
26960,1
26961,0
26962,0
26963,0
26964,0
26965,0
26966,0
26967,0
26968,0
26969,1
26970,0
26971,0
26972,1
26973,0
26974,1
26975,0
26976,0
26977,0
26978,1
26979,0
26980,0
26981,0
26982,0
26983,0
26984,0
26985,0
26986,1
26987,1
26988,1
26989,1
26990,0
26991,0
26992,0
26993,0
26994,1
26995,1
26996,1
26997,0
26998,1
26999,1
27000,0
27001,0
27002,1
27003,0
27004,0
27005,0
27006,0
27007,0
27008,1
27009,1
27010,1
27011,1
27012,0
27013,1
27014,1
27015,1
27016,1
27017,1
27018,1
27019,0
27020,0
27021,1
27022,1
27023,1
27024,1
27025,0
27026,0
27027,0
27028,0
27029,0
27030,0
27031,1
27032,0
27033,1
27034,1
27035,0
27036,0
27037,0
27038,0
27039,0
27040,1
27041,0
27042,1
27043,0
27044,0
27045,0
27046,0
27047,0
27048,0
27049,1
27050,0
27051,0
27052,1
27053,0
27054,1
27055,0
27056,0
27057,0
27058,1
27059,0
27060,1
27061,0
27062,0
27063,0
27064,0
27065,1
27066,1
27067,0
27068,1
27069,0
27070,1
27071,1
27072,0
27073,0
27074,1
27075,1
27076,0
27077,0
27078,0
27079,1
27080,1
27081,0
27082,0
27083,0
27084,1
27085,0
27086,0
27087,0
27088,1
27089,1
27090,1
27091,0
27092,1
27093,1
27094,1
27095,0
27096,1
27097,1
27098,1
27099,0
27100,1
27101,1
27102,0
27103,0
27104,1
27105,0
27106,1
27107,0
27108,0
27109,1
27110,0
27111,0
27112,0
27113,1
27114,1
27115,1
27116,0
27117,1
27118,0
27119,1
27120,0
27121,1
27122,1
27123,0
27124,0
27125,0
27126,1
27127,0
27128,1
27129,0
27130,0
27131,0
27132,1
27133,1
27134,1
27135,0
27136,0
27137,0
27138,0
27139,1
27140,1
27141,0
27142,0
27143,1
27144,0
27145,1
27146,1
27147,0
27148,0
27149,0
27150,0
27151,1
27152,0
27153,1
27154,0
27155,0
27156,0
27157,0
27158,0
27159,0
27160,0
27161,0
27162,0
27163,0
27164,0
27165,1
27166,0
27167,0
27168,1
27169,1
27170,0
27171,1
27172,1
27173,0
27174,1
27175,0
27176,1
27177,0
27178,1
27179,0
27180,1
27181,1
27182,1
27183,0
27184,0
27185,1
27186,0
27187,1
27188,0
27189,0
27190,1
27191,0
27192,1
27193,0
27194,1
27195,1
27196,0
27197,0
27198,1
27199,1
27200,0
27201,1
27202,1
27203,0
27204,0
27205,1
27206,1
27207,1
27208,1
27209,0
27210,0
27211,0
27212,0
27213,1
27214,1
27215,0
27216,0
27217,0
27218,1
27219,1
27220,1
27221,0
27222,0
27223,0
27224,1
27225,0
27226,1
27227,0
27228,0
27229,0
27230,0
27231,1
27232,1
27233,1
27234,0
27235,1
27236,1
27237,0
27238,0
27239,1
27240,1
27241,1
27242,1
27243,0
27244,1
27245,0
27246,1
27247,0
27248,0
27249,0
27250,0
27251,0
27252,1
27253,0
27254,1
27255,1
27256,0
27257,0
27258,1
27259,0
27260,0
27261,1
27262,1
27263,1
27264,0
27265,0
27266,1
27267,0
27268,0
27269,1
27270,1
27271,0
27272,1
27273,0
27274,0
27275,0
27276,1
27277,1
27278,0
27279,1
27280,0
27281,0
27282,1
27283,1
27284,0
27285,1
27286,0
27287,1
27288,1
27289,0
27290,0
27291,1
27292,0
27293,0
27294,0
27295,1
27296,1
27297,0
27298,1
27299,1
27300,1
27301,1
27302,0
27303,0
27304,0
27305,1
27306,0
27307,0
27308,0
27309,1
27310,0
27311,1
27312,1
27313,0
27314,1
27315,1
27316,1
27317,0
27318,0
27319,1
27320,0
27321,0
27322,0
27323,0
27324,0
27325,1
27326,0
27327,0
27328,0
27329,0
27330,1
27331,1
27332,0
27333,1
27334,1
27335,1
27336,1
27337,0
27338,0
27339,1
27340,1
27341,1
27342,1
27343,1
27344,1
27345,1
27346,0
27347,0
27348,1
27349,1
27350,1
27351,0
27352,1
27353,0
27354,1
27355,0
27356,0
27357,1
27358,0
27359,0
27360,0
27361,1
27362,1
27363,1
27364,1
27365,0
27366,1
27367,0
27368,0
27369,0
27370,0
27371,1
27372,1
27373,0
27374,1
27375,1
27376,1
27377,0
27378,1
27379,0
27380,1
27381,0
27382,1
27383,1
27384,0
27385,1
27386,1
27387,1
27388,1
27389,1
27390,1
27391,0
27392,0
27393,0
27394,1
27395,1
27396,0
27397,0
27398,1
27399,1
27400,1
27401,0
27402,1
27403,0
27404,0
27405,0
27406,1
27407,0
27408,1
27409,1
27410,1
27411,1
27412,0
27413,0
27414,0
27415,1
27416,0
27417,1
27418,0
27419,1
27420,1
27421,0
27422,0
27423,1
27424,0
27425,1
27426,0
27427,0
27428,0
27429,0
27430,0
27431,0
27432,1
27433,1
27434,0
27435,0
27436,0
27437,0
27438,0
27439,0
27440,0
27441,0
27442,1
27443,1
27444,1
27445,1
27446,0
27447,0
27448,0
27449,1
27450,0
27451,1
27452,1
27453,1
27454,1
27455,1
27456,0
27457,0
27458,1
27459,1
27460,1
27461,1
27462,0
27463,0
27464,0
27465,1
27466,1
27467,0
27468,0
27469,0
27470,0
27471,0
27472,0
27473,0
27474,0
27475,0
27476,0
27477,1
27478,0
27479,0
27480,1
27481,1
27482,0
27483,0
27484,0
27485,0
27486,1
27487,1
27488,0
27489,0
27490,0
27491,0
27492,0
27493,0
27494,0
27495,1
27496,1
27497,0
27498,0
27499,1
27500,0
27501,0
27502,0
27503,0
27504,0
27505,1
27506,0
27507,1
27508,0
27509,0
27510,0
27511,1
27512,1
27513,0
27514,0
27515,1
27516,0
27517,0
27518,0
27519,0
27520,1
27521,1
27522,1
27523,0
27524,1
27525,0
27526,1
27527,0
27528,0
27529,1
27530,0
27531,0
27532,0
27533,1
27534,0
27535,1
27536,1
27537,0
27538,1
27539,0
27540,0
27541,0
27542,0
27543,0
27544,0
27545,1
27546,1
27547,0
27548,0
27549,0
27550,1
27551,1
27552,1
27553,1
27554,0
27555,1
27556,0
27557,1
27558,1
27559,1
27560,0
27561,0
27562,1
27563,0
27564,1
27565,0
27566,1
27567,1
27568,1
27569,1
27570,1
27571,1
27572,0
27573,1
27574,0
27575,0
27576,1
27577,1
27578,0
27579,1
27580,0
27581,0
27582,0
27583,1
27584,0
27585,0
27586,1
27587,1
27588,1
27589,1
27590,1
27591,0
27592,0
27593,0
27594,1
27595,1
27596,0
27597,0
27598,0
27599,0
27600,0
27601,1
27602,0
27603,1
27604,0
27605,1
27606,0
27607,0
27608,0
27609,1
27610,0
27611,1
27612,0
27613,0
27614,0
27615,0
27616,1
27617,0
27618,1
27619,1
27620,0
27621,0
27622,0
27623,1
27624,1
27625,0
27626,1
27627,0
27628,1
27629,0
27630,1
27631,0
27632,0
27633,0
27634,1
27635,1
27636,0
27637,0
27638,1
27639,1
27640,0
27641,1
27642,0
27643,1
27644,0
27645,1
27646,0
27647,0
27648,1
27649,1
27650,0
27651,1
27652,0
27653,0
27654,0
27655,0
27656,0
27657,0
27658,1
27659,1
27660,0
27661,0
27662,0
27663,1
27664,0
27665,0
27666,0
27667,0
27668,1
27669,1
27670,0
27671,1
27672,1
27673,0
27674,1
27675,0
27676,1
27677,0
27678,0
27679,1
27680,0
27681,0
27682,1
27683,1
27684,0
27685,0
27686,0
27687,1
27688,0
27689,1
27690,0
27691,1
27692,0
27693,0
27694,0
27695,1
27696,1
27697,1
27698,0
27699,1
27700,0
27701,1
27702,1
27703,1
27704,1
27705,1
27706,1
27707,0
27708,0
27709,0
27710,0
27711,1
27712,0
27713,1
27714,1
27715,0
27716,1
27717,1
27718,1
27719,1
27720,1
27721,1
27722,1
27723,0
27724,1
27725,1
27726,1
27727,0
27728,0
27729,0
27730,0
27731,1
27732,0
27733,1
27734,0
27735,0
27736,1
27737,1
27738,1
27739,1
27740,0
27741,0
27742,0
27743,1
27744,1
27745,1
27746,1
27747,0
27748,1
27749,0
27750,0
27751,0
27752,0
27753,1
27754,0
27755,0
27756,0
27757,1
27758,0
27759,0
27760,0
27761,1
27762,0
27763,0
27764,1
27765,0
27766,0
27767,0
27768,0
27769,0
27770,0
27771,0
27772,1
27773,1
27774,0
27775,0
27776,0
27777,1
27778,1
27779,1
27780,0
27781,1
27782,1
27783,0
27784,0
27785,1
27786,0
27787,1
27788,1
27789,1
27790,0
27791,1
27792,1
27793,0
27794,1
27795,1
27796,0
27797,0
27798,1
27799,0
27800,0
27801,0
27802,0
27803,1
27804,0
27805,0
27806,1
27807,1
27808,0
27809,0
27810,0
27811,0
27812,1
27813,1
27814,0
27815,1
27816,1
27817,1
27818,0
27819,0
27820,1
27821,0
27822,0
27823,0
27824,0
27825,0
27826,0
27827,1
27828,0
27829,1
27830,1
27831,1
27832,0
27833,0
27834,0
27835,1
27836,1
27837,0
27838,0
27839,1
27840,0
27841,0
27842,1
27843,0
27844,1
27845,1
27846,0
27847,0
27848,1
27849,1
27850,0
27851,1
27852,1
27853,1
27854,1
27855,0
27856,1
27857,0
27858,0
27859,1
27860,0
27861,0
27862,1
27863,1
27864,0
27865,1
27866,0
27867,0
27868,0
27869,1
27870,1
27871,0
27872,1
27873,1
27874,0
27875,0
27876,1
27877,1
27878,0
27879,0
27880,1
27881,0
27882,0
27883,1
27884,0
27885,0
27886,0
27887,1
27888,0
27889,0
27890,0
27891,1
27892,0
27893,1
27894,0
27895,1
27896,0
27897,0
27898,1
27899,1
27900,1
27901,0
27902,1
27903,0
27904,1
27905,1
27906,1
27907,1
27908,0
27909,1
27910,0
27911,1
27912,0
27913,1
27914,1
27915,1
27916,1
27917,1
27918,1
27919,0
27920,0
27921,1
27922,0
27923,1
27924,1
27925,1
27926,1
27927,0
27928,0
27929,0
27930,0
27931,0
27932,0
27933,1
27934,1
27935,1
27936,1
27937,1
27938,0
27939,0
27940,0
27941,0
27942,0
27943,0
27944,0
27945,1
27946,1
27947,0
27948,1
27949,0
27950,0
27951,1
27952,0
27953,0
27954,0
27955,1
27956,1
27957,0
27958,1
27959,0
27960,0
27961,0
27962,1
27963,1
27964,0
27965,0
27966,1
27967,1
27968,1
27969,1
27970,1
27971,1
27972,1
27973,1
27974,0
27975,0
27976,1
27977,0
27978,0
27979,0
27980,0
27981,0
27982,0
27983,0
27984,1
27985,0
27986,0
27987,0
27988,0
27989,1
27990,0
27991,1
27992,1
27993,0
27994,1
27995,0
27996,0
27997,1
27998,1
27999,0
28000,0
28001,0
28002,0
28003,1
28004,1
28005,1
28006,1
28007,1
28008,0
28009,0
28010,1
28011,0
28012,0
28013,1
28014,0
28015,0
28016,1
28017,0
28018,1
28019,0
28020,0
28021,0
28022,0
28023,1
28024,0
28025,1
28026,0
28027,1
28028,0
28029,1
28030,0
28031,1
28032,0
28033,1
28034,0
28035,0
28036,1
28037,1
28038,1
28039,1
28040,1
28041,0
28042,1
28043,1
28044,0
28045,1
28046,1
28047,0
28048,0
28049,1
28050,1
28051,0
28052,1
28053,1
28054,0
28055,1
28056,0
28057,1
28058,0
28059,1
28060,1
28061,1
28062,0
28063,1
28064,1
28065,1
28066,1
28067,1
28068,1
28069,0
28070,1
28071,0
28072,1
28073,1
28074,0
28075,1
28076,1
28077,0
28078,1
28079,1
28080,1
28081,1
28082,0
28083,1
28084,0
28085,1
28086,1
28087,0
28088,0
28089,1
28090,1
28091,0
28092,0
28093,0
28094,1
28095,1
28096,1
28097,1
28098,1
28099,0
28100,1
28101,0
28102,0
28103,1
28104,1
28105,1
28106,1
28107,0
28108,1
28109,1
28110,0
28111,1
28112,1
28113,1
28114,1
28115,1
28116,0
28117,0
28118,1
28119,0
28120,0
28121,0
28122,1
28123,0
28124,0
28125,0
28126,1
28127,1
28128,0
28129,1
28130,0
28131,0
28132,1
28133,0
28134,1
28135,0
28136,0
28137,0
28138,0
28139,1
28140,0
28141,0
28142,0
28143,0
28144,0
28145,1
28146,0
28147,1
28148,1
28149,1
28150,0
28151,0
28152,0
28153,1
28154,0
28155,0
28156,1
28157,0
28158,0
28159,0
28160,1
28161,1
28162,1
28163,0
28164,1
28165,0
28166,1
28167,1
28168,0
28169,1
28170,0
28171,0
28172,0
28173,0
28174,1
28175,1
28176,0
28177,0
28178,1
28179,1
28180,0
28181,0
28182,0
28183,1
28184,0
28185,1
28186,1
28187,0
28188,0
28189,1
28190,0
28191,1
28192,0
28193,1
28194,0
28195,1
28196,1
28197,0
28198,0
28199,0
28200,0
28201,0
28202,1
28203,1
28204,0
28205,0
28206,0
28207,0
28208,1
28209,0
28210,0
28211,0
28212,1
28213,1
28214,1
28215,1
28216,1
28217,0
28218,0
28219,0
28220,0
28221,1
28222,1
28223,0
28224,0
28225,1
28226,0
28227,0
28228,0
28229,0
28230,0
28231,1
28232,1
28233,1
28234,0
28235,1
28236,1
28237,0
28238,0
28239,0
28240,0
28241,0
28242,1
28243,1
28244,0
28245,0
28246,0
28247,0
28248,1
28249,0
28250,0
28251,0
28252,1
28253,1
28254,0
28255,1
28256,0
28257,1
28258,1
28259,0
28260,0
28261,1
28262,1
28263,0
28264,0
28265,1
28266,0
28267,0
28268,1
28269,1
28270,0
28271,1
28272,0
28273,1
28274,0
28275,0
28276,1
28277,1
28278,0
28279,1
28280,0
28281,0
28282,1
28283,0
28284,1
28285,1
28286,1
28287,0
28288,1
28289,0
28290,1
28291,1
28292,1
28293,0
28294,0
28295,0
28296,1
28297,0
28298,0
28299,0
28300,1
28301,0
28302,1
28303,0
28304,0
28305,0
28306,0
28307,0
28308,0
28309,0
28310,1
28311,1
28312,0
28313,0
28314,1
28315,1
28316,0
28317,1
28318,1
28319,0
28320,0
28321,0
28322,0
28323,0
28324,0
28325,0
28326,0
28327,0
28328,1
28329,0
28330,1
28331,1
28332,1
28333,1
28334,1
28335,0
28336,0
28337,1
28338,0
28339,1
28340,1
28341,1
28342,1
28343,1
28344,0
28345,1
28346,1
28347,0
28348,0
28349,1
28350,1
28351,1
28352,1
28353,0
28354,0
28355,1
28356,1
28357,0
28358,0
28359,0
28360,1
28361,1
28362,0
28363,0
28364,0
28365,0
28366,0
28367,0
28368,0
28369,1
28370,0
28371,0
28372,0
28373,0
28374,0
28375,0
28376,1
28377,1
28378,0
28379,0
28380,0
28381,0
28382,0
28383,0
28384,0
28385,1
28386,0
28387,0
28388,0
28389,1
28390,0
28391,1
28392,1
28393,1
28394,1
28395,0
28396,0
28397,1
28398,0
28399,0
28400,0
28401,0
28402,1
28403,0
28404,0
28405,1
28406,0
28407,1
28408,0
28409,1
28410,1
28411,1
28412,1
28413,1
28414,1
28415,1
28416,1
28417,1
28418,0
28419,0
28420,1
28421,0
28422,0
28423,0
28424,0
28425,1
28426,1
28427,0
28428,0
28429,1
28430,0
28431,1
28432,1
28433,1
28434,0
28435,0
28436,0
28437,0
28438,1
28439,1
28440,0
28441,1
28442,0
28443,0
28444,1
28445,0
28446,0
28447,1
28448,1
28449,0
28450,1
28451,0
28452,1
28453,0
28454,0
28455,1
28456,1
28457,1
28458,0
28459,0
28460,0
28461,0
28462,1
28463,0
28464,1
28465,0
28466,0
28467,1
28468,1
28469,1
28470,0
28471,0
28472,0
28473,0
28474,1
28475,1
28476,0
28477,1
28478,0
28479,0
28480,1
28481,0
28482,0
28483,1
28484,0
28485,0
28486,1
28487,1
28488,0
28489,0
28490,0
28491,0
28492,1
28493,0
28494,1
28495,1
28496,1
28497,0
28498,1
28499,0
28500,0
28501,1
28502,1
28503,1
28504,0
28505,1
28506,1
28507,1
28508,0
28509,1
28510,0
28511,0
28512,0
28513,0
28514,1
28515,0
28516,1
28517,1
28518,1
28519,0
28520,1
28521,0
28522,0
28523,0
28524,1
28525,0
28526,1
28527,1
28528,1
28529,0
28530,0
28531,0
28532,0
28533,0
28534,0
28535,1
28536,1
28537,1
28538,0
28539,0
28540,0
28541,0
28542,1
28543,0
28544,0
28545,0
28546,0
28547,1
28548,0
28549,0
28550,0
28551,0
28552,0
28553,1
28554,1
28555,1
28556,0
28557,1
28558,1
28559,1
28560,1
28561,0
28562,0
28563,0
28564,0
28565,0
28566,0
28567,0
28568,0
28569,0
28570,1
28571,0
28572,1
28573,1
28574,1
28575,1
28576,0
28577,1
28578,1
28579,0
28580,0
28581,0
28582,0
28583,1
28584,0
28585,0
28586,0
28587,1
28588,0
28589,0
28590,1
28591,1
28592,0
28593,0
28594,0
28595,1
28596,1
28597,1
28598,0
28599,0
28600,1
28601,0
28602,1
28603,0
28604,1
28605,0
28606,0
28607,0
28608,1
28609,0
28610,0
28611,0
28612,1
28613,0
28614,1
28615,1
28616,1
28617,1
28618,0
28619,0
28620,1
28621,0
28622,0
28623,0
28624,1
28625,1
28626,1
28627,0
28628,1
28629,0
28630,0
28631,0
28632,1
28633,0
28634,1
28635,1
28636,0
28637,0
28638,1
28639,1
28640,0
28641,1
28642,0
28643,1
28644,1
28645,0
28646,1
28647,0
28648,0
28649,0
28650,0
28651,0
28652,1
28653,0
28654,1
28655,1
28656,0
28657,1
28658,0
28659,1
28660,0
28661,1
28662,1
28663,0
28664,1
28665,1
28666,1
28667,1
28668,0
28669,0
28670,0
28671,1
28672,1
28673,1
28674,1
28675,1
28676,1
28677,0
28678,1
28679,1
28680,0
28681,1
28682,0
28683,1
28684,1
28685,1
28686,0
28687,1
28688,0
28689,1
28690,1
28691,0
28692,0
28693,1
28694,0
28695,0
28696,1
28697,1
28698,1
28699,0
28700,1
28701,1
28702,1
28703,0
28704,0
28705,1
28706,0
28707,0
28708,1
28709,0
28710,0
28711,0
28712,1
28713,0
28714,1
28715,1
28716,1
28717,0
28718,0
28719,1
28720,0
28721,1
28722,1
28723,0
28724,0
28725,1
28726,1
28727,1
28728,1
28729,1
28730,0
28731,0
28732,0
28733,1
28734,1
28735,0
28736,0
28737,0
28738,1
28739,0
28740,0
28741,1
28742,1
28743,0
28744,1
28745,0
28746,1
28747,0
28748,0
28749,1
28750,0
28751,1
28752,0
28753,0
28754,1
28755,1
28756,0
28757,0
28758,0
28759,1
28760,0
28761,0
28762,0
28763,1
28764,1
28765,1
28766,0
28767,1
28768,0
28769,1
28770,0
28771,0
28772,1
28773,0
28774,1
28775,1
28776,0
28777,1
28778,0
28779,0
28780,0
28781,0
28782,0
28783,1
28784,1
