,0,1,2,Label
14805,0,0,0,0
30124,0,0,0,0
20550,1,0,1,1
10499,0,0,0,0
26830,1,1,1,1
31675,0,0,0,0
25603,1,1,1,1
24609,0,0,0,0
28285,1,1,1,1
27557,1,1,1,1
30668,0,0,0,0
10101,0,0,0,0
21835,0,1,0,1
8831,1,1,1,1
18029,0,0,0,0
6288,1,1,1,1
21657,1,0,0,1
15671,1,1,1,0
5771,1,1,1,1
32001,1,1,1,1
11435,0,0,0,0
11409,1,0,1,1
23804,1,1,1,1
9532,1,1,1,1
23434,0,0,0,0
839,1,1,1,1
24589,1,1,1,1
11822,1,1,1,1
18526,0,1,0,0
131,1,1,1,1
7681,0,0,0,0
18676,0,1,0,0
27218,0,0,0,1
15228,0,0,0,0
5526,1,1,1,1
16730,1,1,1,1
25154,0,0,0,0
33494,0,0,0,0
9130,0,0,0,0
18924,1,1,1,1
9723,1,1,1,1
19729,1,1,1,1
5306,1,1,1,1
30355,0,0,0,0
31818,0,0,0,0
23602,0,0,0,0
29254,0,0,0,0
27507,1,1,1,1
30080,1,1,1,1
19087,0,1,0,0
13099,0,0,0,0
20677,1,1,1,1
27319,1,0,0,1
18241,1,1,1,1
33348,1,1,1,1
8638,1,1,1,1
6056,0,1,0,0
11456,0,0,0,0
5,1,1,1,1
4970,1,1,0,1
19409,0,0,0,0
17734,1,1,1,1
19740,0,0,0,0
19799,0,0,0,0
12003,1,1,1,1
29525,0,0,0,0
31263,1,1,1,1
7633,1,1,1,1
20169,0,0,0,0
29047,1,0,0,0
29373,0,0,0,0
9523,1,1,0,0
13171,0,0,0,0
10736,1,1,1,1
7268,1,1,1,1
10691,0,0,0,0
1537,0,0,0,0
13420,1,1,1,1
5947,0,1,0,0
19800,1,1,1,1
4734,1,1,1,1
15566,1,1,1,1
9527,1,1,1,1
26330,1,1,1,1
18468,0,0,0,0
30354,0,0,0,0
25035,0,0,0,0
31348,1,1,1,1
19095,0,0,0,0
2156,1,0,1,1
9172,1,1,1,0
33513,0,0,0,0
6961,1,1,1,1
11403,0,0,0,0
22618,1,0,1,1
23460,0,0,0,0
11212,0,0,0,0
9139,0,0,0,0
15955,0,0,0,0
26580,0,0,0,0
33081,0,0,1,1
4549,1,1,1,1
26044,1,1,1,1
21607,0,1,1,1
10039,1,1,1,1
14068,0,0,0,0
16948,1,1,1,0
3799,1,1,1,1
13791,0,0,0,0
21227,0,0,0,0
22821,1,1,1,1
20121,0,0,0,0
1823,1,1,1,1
17890,0,0,0,0
24213,0,0,0,0
13240,1,1,1,1
894,0,0,0,0
6039,0,0,0,0
15388,1,1,1,1
14563,0,0,0,0
26053,1,1,1,1
4904,1,1,1,1
8322,1,1,1,1
19140,1,1,1,1
26115,0,0,0,0
10409,1,1,1,1
30034,0,0,0,0
6938,0,1,1,1
9732,1,1,1,1
10531,1,0,1,0
11618,1,1,1,1
19364,1,1,1,1
3233,1,1,0,1
25416,0,0,1,1
23278,1,1,1,1
362,1,1,1,1
12422,0,1,0,0
18041,1,1,1,1
23852,0,0,0,0
4742,0,0,0,1
32363,1,0,0,1
4617,0,0,0,0
12883,1,1,1,1
22902,1,1,1,1
23699,1,1,1,1
4680,1,1,1,1
1371,1,1,1,1
18372,1,1,1,1
26946,0,1,0,0
4374,0,0,0,0
18699,1,1,1,0
14239,1,1,1,1
10245,1,1,1,1
31059,1,1,1,1
19546,0,0,0,0
9023,1,1,1,1
24237,1,1,1,1
6897,1,0,1,1
17277,0,0,0,0
26200,0,0,0,0
5539,0,0,0,0
24555,0,0,0,0
5050,1,1,1,1
22943,1,1,1,1
33484,1,1,1,1
32352,0,1,0,0
24590,1,1,1,0
14127,1,1,1,1
20061,1,1,1,1
15470,1,0,1,1
2832,0,0,0,0
31371,0,0,0,0
11341,1,1,1,0
26116,1,1,1,1
23724,1,0,1,1
3640,0,0,0,0
13223,0,0,0,0
11900,0,0,0,0
32018,0,0,0,0
29731,0,0,0,0
22483,0,0,0,0
14856,1,1,1,1
32667,0,0,0,0
20184,1,1,1,1
26160,1,1,1,1
12080,0,0,0,0
11805,0,0,0,0
9466,1,1,1,1
7197,0,0,0,0
22944,0,0,0,0
14982,1,1,1,1
14500,1,1,1,1
32770,1,1,1,1
22196,1,1,0,1
16072,1,1,1,1
26770,0,0,0,0
1913,1,1,1,1
15093,1,1,1,1
26820,0,0,0,0
5574,1,1,1,1
13847,1,1,1,0
18943,0,1,1,0
28798,1,1,1,1
12009,0,0,0,0
13759,1,0,1,1
15097,1,0,1,1
27417,1,1,1,1
6542,0,0,0,0
31729,1,1,1,1
17876,0,0,0,0
22398,1,1,1,1
17715,0,0,0,0
8336,0,0,0,0
19836,0,0,0,0
29384,0,0,0,0
19684,0,0,1,0
15306,1,1,1,1
10679,0,0,0,0
10846,1,1,1,1
30636,0,1,1,0
33191,0,0,1,0
27079,0,0,0,1
19696,0,0,0,0
23950,1,1,1,1
15760,0,0,0,0
4201,1,1,1,1
9556,1,0,1,1
7991,0,0,0,0
15656,0,0,0,0
16173,0,0,0,0
27388,1,1,1,1
3298,0,0,0,0
28299,0,0,0,0
9563,1,1,1,1
12677,0,0,0,0
14283,0,0,0,0
4595,0,0,0,0
21752,1,1,1,1
29215,1,1,1,1
12581,0,0,0,0
21697,0,1,0,0
4091,1,1,1,1
30372,0,0,0,0
2164,1,1,1,1
2518,0,0,0,0
23235,0,1,1,0
11472,0,0,0,0
5024,1,0,0,1
31987,1,1,1,1
21802,0,0,0,0
32979,0,0,0,0
486,0,0,0,0
17049,1,1,1,1
30617,1,1,1,1
5983,0,0,0,0
33741,1,1,1,0
18651,1,1,1,1
24608,1,1,1,1
23325,0,0,0,0
8052,1,1,1,1
27726,1,1,1,1
714,1,1,1,1
30774,0,0,0,0
28454,0,0,0,0
9744,0,0,0,0
19316,1,1,1,1
31978,0,0,0,0
578,1,1,1,1
9543,1,0,1,1
3605,1,1,1,1
31798,1,0,1,0
11754,1,1,1,1
258,0,0,0,0
6120,0,0,0,0
28481,0,0,0,0
33349,0,0,0,0
32671,1,1,1,1
22908,0,1,1,1
22648,1,1,1,0
15221,0,0,1,0
4090,1,1,1,1
28188,0,1,1,1
30855,0,0,1,1
30224,1,0,1,0
1169,0,0,0,0
7005,1,1,1,1
31048,1,1,1,1
25796,0,1,1,1
25402,1,1,1,1
33612,0,1,1,1
25672,1,1,1,1
3180,0,0,0,0
9668,0,0,0,0
19018,1,1,1,1
15360,0,0,0,0
11898,1,1,1,1
15844,0,0,0,0
6827,0,0,0,0
26848,0,0,0,0
32270,1,0,0,0
5614,0,0,0,0
8957,1,0,1,0
26628,1,1,1,1
27815,1,1,1,1
5937,1,1,1,1
23462,0,0,0,0
11574,1,1,1,1
28144,0,0,0,0
5435,0,0,0,0
25083,0,0,0,0
14740,1,1,1,1
11767,1,1,1,1
18092,1,1,1,1
19319,1,1,1,1
32401,1,1,1,1
8138,0,0,0,0
14346,1,1,1,1
30627,1,1,1,1
27767,0,0,0,0
9187,1,1,1,1
20215,1,1,1,1
6892,1,1,1,1
1415,0,0,0,0
29237,1,1,1,1
24059,1,0,1,0
1468,1,1,1,1
18981,0,0,0,0
18880,0,0,0,0
29596,1,1,1,1
29814,1,1,1,1
5000,1,1,1,1
4898,1,1,1,1
24022,0,0,0,0
14841,0,1,1,0
15687,1,1,1,1
26834,1,1,1,1
31331,1,1,1,1
1802,1,0,1,1
4691,0,0,0,0
6955,1,1,1,1
8933,1,1,1,1
4044,0,0,0,0
25357,0,0,0,0
19716,1,1,1,1
23009,1,1,1,1
15807,0,0,0,0
8358,1,1,1,1
10788,1,1,1,1
20355,1,1,1,1
19331,0,0,0,0
30284,1,1,1,1
26244,0,0,0,1
14353,1,1,1,1
30407,1,1,1,1
31652,0,0,0,0
21332,0,0,0,0
16874,0,0,0,0
10672,1,1,1,1
8592,0,0,0,0
15156,1,1,1,1
14697,1,1,1,1
10569,0,0,0,0
19102,0,0,0,0
5243,0,0,0,0
20270,0,0,0,0
301,0,0,0,1
27170,0,0,0,0
16857,0,0,0,0
21245,0,0,0,0
26268,0,0,0,0
12953,1,0,0,0
3982,1,1,1,1
23582,1,1,1,1
11983,1,1,1,1
895,1,1,1,1
15118,1,1,1,1
30893,0,0,0,0
28660,0,0,0,0
12928,1,1,1,1
1325,0,0,0,0
17030,1,1,1,0
1425,1,1,1,1
15725,1,1,1,1
6404,1,1,1,1
8761,0,0,0,0
17616,1,1,1,1
6676,0,0,0,0
10265,1,0,1,1
30756,1,1,1,1
13421,0,0,0,0
8514,0,0,0,0
21915,1,1,1,1
27818,0,0,0,0
4373,0,0,0,0
17593,1,1,1,1
23941,0,0,0,0
9440,0,0,0,0
15910,0,0,0,0
14765,0,0,0,0
25380,1,1,1,1
7272,1,1,1,1
12719,1,1,1,1
16888,1,1,1,1
12429,0,0,0,1
25505,0,0,0,0
27029,1,1,1,0
910,0,0,0,0
28727,1,1,1,1
21904,1,1,1,1
10775,0,0,0,0
22335,1,1,1,1
7847,0,0,0,0
8110,1,1,1,1
27533,1,1,1,1
13157,1,1,1,1
5566,1,1,1,1
23890,0,0,0,0
23356,1,1,1,1
6863,1,1,1,1
25347,1,1,1,1
24937,0,1,1,0
410,1,1,1,1
11708,1,1,1,1
10428,1,1,1,1
10552,0,0,0,0
3864,0,0,0,0
26252,1,1,1,1
29340,1,1,1,1
5961,1,1,1,1
19425,1,1,1,1
10093,0,0,0,0
33403,1,1,1,1
8122,1,1,1,1
18920,1,1,1,1
1885,1,1,1,1
7653,0,0,0,0
2311,0,0,0,0
18739,1,1,1,1
26913,1,1,1,0
2997,1,1,1,1
4665,1,1,1,0
16169,0,0,0,0
5287,1,1,1,1
21165,0,0,0,0
27576,1,1,1,1
32381,1,1,1,1
27635,1,1,1,1
169,0,0,0,0
11800,1,1,1,1
33708,1,1,1,1
32603,1,1,1,0
33080,0,1,1,0
196,1,1,1,1
28875,0,0,0,0
24120,1,1,1,1
9416,0,0,0,0
7072,1,1,1,1
23943,0,0,0,0
10798,1,1,1,1
33202,0,0,1,0
23076,1,1,1,1
3230,0,0,0,1
15245,0,0,0,0
26233,1,1,1,1
16440,0,0,0,0
15698,1,1,1,1
28439,1,1,1,1
3268,0,0,0,0
4376,1,1,1,1
25650,1,1,1,1
17845,1,1,1,1
28886,1,1,1,1
9757,0,0,0,0
17844,1,1,1,1
5869,1,1,1,0
18840,1,1,1,1
27750,0,0,0,0
26306,1,1,1,1
369,0,0,1,0
28388,0,0,0,0
19021,1,1,1,1
18832,1,1,1,1
14641,1,1,1,1
10418,1,0,1,0
23162,0,0,0,0
11527,0,0,0,0
27646,0,0,0,0
3920,1,0,1,1
1897,0,0,0,0
7638,0,0,0,0
10635,0,0,0,0
25167,1,0,0,0
33415,0,0,0,0
8092,0,0,0,0
27138,0,0,0,0
1235,0,0,0,0
21348,0,0,0,0
7711,1,1,1,0
23524,0,0,0,0
24271,0,0,1,0
2077,0,0,0,0
25538,0,1,0,0
14778,0,1,1,0
6991,0,0,0,0
21809,1,1,1,1
12395,1,1,1,1
19994,1,1,1,1
14251,0,0,0,0
23350,1,0,1,1
13935,0,0,0,0
6367,0,0,0,0
8500,1,1,1,1
28968,0,0,0,0
28204,0,0,0,0
4569,0,0,0,0
19253,1,1,1,1
30724,1,1,1,1
14027,0,0,0,0
14302,0,0,0,0
14425,1,1,1,1
7630,0,0,0,0
15918,0,0,0,0
15011,0,1,1,0
13822,1,1,1,1
11118,0,1,0,0
20160,0,0,0,1
11157,0,0,0,0
20669,1,1,1,1
25950,1,1,1,1
15892,0,0,0,0
27612,0,0,0,0
10882,1,1,1,1
25838,0,0,0,0
14011,0,0,0,1
10737,0,0,0,0
30613,0,0,0,0
2402,0,1,0,0
24891,1,1,1,1
10789,0,0,0,0
1422,0,0,0,0
5150,1,1,1,1
4184,0,0,0,0
25025,0,0,0,0
29963,1,1,1,1
10134,0,0,0,0
19760,0,1,1,1
8505,1,1,1,1
33260,1,1,1,1
513,1,1,1,1
9591,0,0,0,0
10282,0,0,0,0
28897,0,0,0,0
8626,0,0,0,0
22525,1,1,1,1
7054,0,1,1,1
10782,0,0,0,0
987,1,1,1,1
3538,0,0,0,0
11311,0,1,1,1
20858,1,1,1,1
26937,0,0,0,0
1826,1,1,1,1
4708,1,1,1,1
31543,0,0,0,0
30177,0,0,0,0
32255,0,0,0,0
355,0,0,0,0
14751,0,0,0,0
19258,0,0,0,0
23637,0,0,1,0
12995,1,1,1,1
27607,0,0,0,0
4284,1,0,1,1
7262,0,0,0,0
4521,1,1,1,1
749,1,0,1,1
8317,1,1,1,1
29877,0,0,0,0
28613,0,0,0,0
16115,1,1,1,1
24595,1,0,1,1
4490,1,1,1,1
3426,0,0,0,0
22009,1,1,1,1
24163,1,0,1,1
17047,0,0,0,0
2125,0,0,0,0
33743,0,0,0,0
30534,0,0,0,0
17665,1,1,1,1
9966,0,1,1,1
23827,0,0,0,0
19128,0,0,0,0
29163,1,1,1,1
29807,1,1,1,1
3635,0,1,1,1
28181,0,1,0,0
5895,0,0,1,0
19998,1,1,1,1
11921,1,1,1,1
30796,0,0,0,0
3539,1,1,1,1
18390,1,1,1,1
16184,1,1,1,1
14676,0,0,0,0
6674,1,1,1,0
1612,0,1,1,0
19739,1,1,1,1
14545,1,1,1,1
11803,0,0,0,0
16510,0,0,0,0
14935,1,1,0,1
29702,0,0,0,0
16644,0,0,1,1
9309,1,1,1,1
26275,1,0,1,1
18696,0,1,0,0
30029,1,0,1,1
23050,0,0,0,0
26101,0,0,0,0
19106,1,1,1,1
3013,1,1,1,1
32642,0,0,0,0
5953,1,1,1,1
31796,0,0,0,0
14817,0,0,0,0
3093,1,1,1,1
20000,0,1,1,1
21648,1,0,1,1
6165,1,1,1,1
18151,1,1,1,1
7286,1,1,1,1
26859,1,1,1,1
17392,0,0,0,0
22283,0,1,1,0
15082,1,1,1,1
22285,0,0,0,0
29798,1,1,1,1
17507,0,0,0,0
30757,0,0,0,0
27337,0,0,0,0
32655,0,0,1,0
7088,0,0,0,0
8135,0,0,1,1
28844,0,0,0,1
9818,1,1,1,1
24848,1,0,1,1
32566,0,0,0,0
26376,0,0,0,0
24210,1,1,1,1
22775,0,0,0,0
2514,1,1,1,1
24268,0,1,1,0
3703,1,0,0,0
33341,0,0,0,0
9849,0,0,0,0
26618,1,1,1,1
17531,1,1,1,1
27451,1,1,1,1
25186,1,0,1,0
29815,0,0,0,0
1984,0,0,1,0
7585,0,0,0,0
10056,1,1,1,1
18261,1,1,1,0
26853,0,0,0,0
23285,0,0,0,0
33682,1,0,1,0
7138,0,0,0,0
8629,0,0,0,1
21089,1,1,1,1
9277,0,0,0,0
30245,1,1,1,1
2352,0,0,0,0
13029,0,0,0,0
11484,0,0,0,0
5850,1,1,1,1
31586,0,0,0,0
5281,0,0,0,0
12757,1,1,1,1
3211,0,1,1,1
10561,1,1,1,1
25146,1,1,1,1
7101,0,0,0,0
21714,0,1,0,0
27873,1,1,1,1
16965,1,1,1,1
16308,1,1,1,1
4744,0,0,0,0
3018,1,1,1,1
22272,0,0,0,0
3712,0,0,1,0
21219,1,1,0,1
13325,1,1,1,1
26555,1,1,1,1
10376,1,1,1,1
25179,0,0,1,0
8496,0,0,0,0
3887,1,1,1,1
27172,1,1,1,1
982,1,1,1,1
18045,0,0,0,0
23308,0,0,0,0
7868,1,1,1,1
31538,1,1,1,1
21110,0,0,0,0
26449,1,1,1,1
6313,0,0,0,0
24635,1,1,1,1
13616,1,1,1,1
7621,1,0,0,1
29393,1,1,1,1
5897,1,1,1,1
25530,0,0,0,0
25178,0,1,1,1
26741,0,0,0,0
25736,0,0,0,0
5619,1,1,1,0
28903,1,1,1,1
28048,1,1,1,0
32648,0,0,1,0
23559,1,1,1,1
33265,1,0,0,0
19059,1,0,0,0
14967,1,0,1,0
9930,1,1,1,0
25356,0,0,0,0
2340,1,1,1,1
1601,1,1,1,1
16807,1,1,1,1
8784,0,0,0,0
365,1,1,1,1
5362,1,1,1,1
26007,1,1,1,1
5484,0,0,0,0
27225,0,0,0,0
17147,1,1,1,1
20079,1,1,1,1
14462,0,0,1,1
1488,1,1,1,1
24093,0,0,0,0
15754,1,0,1,0
682,0,0,0,0
28985,1,1,1,1
14348,0,0,0,0
13453,1,0,1,1
6960,0,1,1,0
21152,0,0,0,0
18695,1,1,1,0
9308,0,0,0,0
19187,1,1,1,1
16276,1,1,1,1
6149,1,1,1,1
33058,1,1,1,1
4885,1,1,1,1
33350,1,0,0,1
11269,1,1,1,1
3562,1,1,1,1
11498,1,1,1,1
12345,1,1,1,1
33056,0,0,0,0
1904,0,1,1,1
10711,0,0,0,0
11639,0,1,1,0
20554,1,1,1,1
22460,1,1,1,1
27027,0,0,0,0
18721,1,0,0,1
32571,0,0,0,0
14932,1,1,1,1
12879,1,1,1,1
30450,0,0,1,0
17535,0,0,0,0
30974,0,0,0,0
17760,1,1,1,1
6689,1,1,1,1
13919,0,0,0,0
24076,0,0,0,0
9946,1,1,1,1
26213,0,0,0,0
8588,0,0,0,0
5452,0,0,0,0
8803,1,1,1,1
389,0,0,0,0
9372,1,1,1,1
10738,1,0,0,1
21569,0,1,0,0
32384,0,0,0,0
3572,0,0,0,0
22001,0,0,0,0
33683,0,0,0,0
3444,1,1,1,1
20994,0,0,0,0
3574,0,0,0,0
13699,1,1,1,1
24933,0,0,0,0
15193,0,0,0,0
29998,0,0,0,0
9439,0,0,0,0
5573,1,1,1,1
13263,1,1,1,1
11441,0,0,0,0
29688,0,0,0,0
2207,0,1,1,0
4441,1,1,1,1
32670,0,0,0,0
9107,1,1,1,1
27066,1,1,0,1
4748,1,1,1,1
15871,1,0,1,1
15570,1,1,1,1
28598,1,1,1,0
6427,0,0,0,0
12839,1,1,1,1
8027,1,1,1,1
4999,0,0,0,0
33586,0,0,0,0
6240,1,1,0,0
572,0,0,0,0
4241,1,1,1,1
28663,0,0,0,0
1820,0,0,0,1
30913,0,0,0,0
4834,0,0,1,0
11976,1,1,1,0
21996,1,1,1,1
8818,0,0,0,0
21894,1,0,0,0
21703,0,0,1,0
1774,1,1,1,1
30722,1,0,0,1
26423,1,1,1,1
32630,0,0,0,1
2672,1,1,1,1
22935,1,1,1,1
28435,1,1,1,0
28980,0,0,0,0
30325,0,0,0,0
29512,1,0,1,1
14009,0,0,0,0
17234,1,1,1,1
18303,0,0,0,0
2944,1,1,1,1
15067,1,1,1,1
11218,1,1,1,1
25922,1,1,1,1
28891,0,0,0,0
26420,0,0,0,0
33535,1,1,1,1
20849,1,1,1,1
6516,1,1,1,1
31990,1,1,1,1
2285,1,0,0,1
9541,0,0,0,0
23887,1,1,1,1
22890,1,1,1,1
6722,1,1,1,1
399,1,1,1,1
30053,1,0,0,0
28631,0,0,0,0
22649,0,0,0,0
3423,0,0,0,0
18059,1,1,1,1
32491,0,1,0,0
8269,1,1,1,1
10773,0,0,0,0
8455,0,0,1,0
4447,0,0,0,0
15196,0,0,0,0
12275,0,0,0,0
13779,1,1,1,1
19659,1,1,1,1
25124,1,1,1,1
28271,1,1,1,1
5955,1,1,1,1
1813,1,0,1,1
8836,0,0,0,0
15521,0,1,0,0
886,1,1,1,1
6761,0,0,0,0
17090,1,0,1,0
1915,1,1,1,1
10044,1,1,1,1
5025,0,0,1,1
30168,1,1,1,1
15598,1,1,1,0
12288,1,0,1,0
23899,1,1,1,1
13026,0,0,0,0
4096,1,1,1,1
16499,1,1,1,1
18315,0,0,0,0
13311,0,0,0,0
5859,0,0,0,0
22936,0,0,0,0
12551,0,0,1,0
32473,1,1,1,1
25141,1,1,1,1
33614,1,0,1,1
26573,0,0,0,0
21331,0,0,0,0
16101,1,1,1,1
7079,1,1,1,1
18344,0,0,0,0
32104,0,0,0,0
29757,0,0,0,0
5959,0,1,1,0
7469,1,1,1,1
15038,0,0,0,0
5164,1,1,1,1
32233,1,1,1,1
20231,0,0,0,0
13360,1,1,1,1
30199,1,1,1,1
27663,1,1,1,1
27236,1,1,1,1
782,1,1,1,1
1850,0,0,0,0
18681,0,0,0,0
13713,1,1,1,1
4418,1,0,1,1
678,0,0,0,0
22307,1,1,1,1
3012,0,0,0,0
33280,0,0,0,0
29371,0,0,0,0
14637,1,1,1,1
24033,1,1,1,1
28545,0,0,1,0
10879,1,1,1,1
4956,0,0,0,0
26109,1,1,1,1
33610,0,0,0,0
20156,1,1,1,0
21849,1,1,1,1
14458,1,1,1,1
19841,1,1,1,1
29820,1,1,1,1
32246,0,1,1,1
7400,1,1,1,1
13170,0,0,0,0
15476,1,1,1,0
25911,1,1,1,1
21847,0,1,0,0
3251,1,1,1,1
6803,1,0,0,1
9450,1,1,1,1
31018,0,1,1,0
32457,0,0,0,0
24556,1,1,1,1
2257,1,0,1,0
16460,1,1,1,1
18593,1,1,1,1
6772,1,1,1,1
10197,1,1,1,1
13838,0,0,0,0
23988,0,0,0,0
6067,0,0,0,0
33489,1,0,1,1
425,0,0,0,0
7102,1,1,1,1
6503,0,0,0,0
20985,1,1,1,1
10339,0,0,0,0
17794,1,0,1,0
17217,0,0,0,0
16313,0,0,1,0
6681,0,0,0,0
16523,0,0,1,0
23005,1,1,1,1
31295,0,0,0,0
21002,1,1,1,1
18816,1,1,1,1
13758,1,1,1,1
6862,1,1,1,1
23364,1,1,1,0
26831,0,0,0,0
8522,1,1,1,1
21943,0,0,0,0
5631,0,0,0,0
11001,0,0,0,0
28918,0,0,0,1
24335,1,1,1,1
18205,1,1,1,1
17478,0,1,1,0
24583,0,0,0,0
4983,0,0,0,0
17727,0,0,0,0
31757,0,0,0,0
14132,1,1,1,1
9231,0,0,0,0
9804,0,0,0,0
548,0,0,0,0
24507,0,1,1,0
1506,1,1,1,1
27312,1,1,1,1
17761,0,0,1,1
31306,0,0,0,0
26907,1,1,1,1
22905,1,1,1,1
1357,1,0,0,1
7082,0,0,0,0
14488,0,0,0,0
14624,0,1,0,0
11491,0,0,0,0
7455,0,0,0,0
30755,0,0,0,0
29157,1,0,1,1
32115,1,1,1,1
17518,0,0,0,0
29278,1,1,1,1
19565,0,0,0,0
25881,0,0,0,0
1464,1,1,1,1
12043,1,1,1,1
24667,1,1,1,1
21078,1,1,1,1
5477,0,0,0,0
19947,0,1,1,0
23971,0,0,0,0
3724,1,1,1,1
6412,1,1,1,1
6648,0,0,0,0
28885,1,1,1,0
4971,1,1,1,1
23898,0,1,1,1
24690,0,0,0,0
32594,1,1,1,1
33512,1,1,1,1
7202,1,1,1,1
18432,0,1,1,0
10616,0,0,0,1
23719,0,0,0,0
3386,0,0,0,0
25764,1,1,1,1
4364,1,1,1,1
27267,0,0,0,0
9049,1,1,1,0
26836,1,1,1,0
16522,0,0,0,0
27295,1,1,1,1
8009,1,0,1,1
16330,0,0,0,0
21817,0,0,0,0
29773,1,1,1,1
6337,0,1,1,0
25685,0,1,1,0
2537,0,0,0,0
32820,0,0,0,0
9651,0,0,0,0
27175,0,0,0,0
17283,1,1,1,1
4977,0,0,0,0
6301,1,1,1,1
14343,1,1,1,1
24338,0,0,0,0
10231,0,1,0,0
7682,0,0,1,1
30919,1,1,1,1
1888,1,0,1,1
15557,1,1,1,1
14416,0,0,0,0
17634,1,1,1,1
30489,1,1,1,1
20656,0,0,0,0
31027,0,0,0,0
3935,0,0,0,0
16627,1,1,1,1
24207,0,0,0,0
15308,0,0,0,0
33656,0,0,0,0
33564,0,1,1,1
20613,1,1,1,1
2042,0,0,0,0
2606,0,0,0,0
1853,1,0,1,1
27245,0,0,0,0
30838,1,0,1,0
20810,1,1,1,1
11284,0,0,0,0
8705,0,0,0,0
24477,0,0,1,1
25521,0,0,0,0
11333,1,1,1,1
2234,0,1,0,0
30430,1,1,1,1
13493,1,0,1,1
1161,0,0,0,0
6462,0,0,0,0
18244,0,0,0,0
18171,1,1,1,1
25193,0,0,0,0
13946,0,0,0,0
33671,1,1,1,0
4274,1,1,1,1
17875,1,1,1,1
32714,1,1,0,1
18288,1,1,1,1
31561,1,1,1,1
4468,1,1,1,1
6883,1,1,1,1
2465,1,1,1,0
29150,1,1,1,1
1525,1,0,1,1
25189,0,0,0,0
22096,0,1,1,0
21030,0,0,0,0
7515,1,1,1,1
11116,0,0,0,0
33180,1,0,1,0
31198,0,0,0,0
10007,1,1,1,1
19618,0,0,0,0
25615,1,1,1,1
21627,1,0,1,0
3177,1,1,1,1
23975,1,1,1,1
5175,0,0,0,0
5480,0,0,0,0
5591,1,1,1,1
4636,0,0,0,0
27961,0,0,0,0
14786,0,0,1,0
14831,1,1,1,1
5154,1,1,1,1
18983,0,0,0,0
12476,1,1,1,1
21545,0,0,0,0
30337,0,0,0,0
3195,0,0,0,0
19536,1,0,1,0
25131,1,1,1,1
2193,0,0,0,0
24287,1,1,1,1
15119,1,1,1,1
14812,0,0,0,0
26230,1,1,1,1
24783,0,0,0,0
6168,0,0,0,0
25133,0,0,0,0
4659,1,1,1,1
5132,0,0,0,0
4780,1,1,1,1
21493,1,0,1,1
15039,1,1,1,1
22451,0,0,0,0
4637,1,1,1,1
22223,0,0,0,0
11070,1,1,0,0
22092,1,1,1,0
1395,1,1,1,1
11535,0,0,0,0
21064,1,1,1,1
28172,0,0,0,0
12072,1,1,1,1
5819,0,0,0,0
9018,0,0,0,0
10150,1,1,1,1
17679,0,0,0,0
28198,0,0,0,0
3237,0,0,0,0
27579,1,1,1,1
24328,1,1,1,1
12051,1,1,1,1
31659,1,1,1,1
14067,1,1,1,1
1418,1,1,1,1
1760,1,1,1,1
29527,1,0,1,1
11500,0,1,0,0
31403,0,0,0,0
7634,0,0,0,0
19593,1,1,1,1
8459,1,1,1,1
6470,1,1,1,1
14693,1,0,1,1
14836,0,0,0,0
7759,0,0,0,0
12370,1,1,1,1
28745,0,0,0,0
7282,1,0,0,0
4369,0,0,0,0
21843,0,0,0,0
6611,1,1,1,1
8292,0,0,0,0
11642,1,1,1,1
2354,0,0,0,0
10865,0,0,0,0
11252,0,0,0,1
24952,0,0,0,0
6014,1,1,1,1
8143,1,0,0,0
15645,0,1,0,0
3957,1,1,1,1
18097,1,1,1,1
600,1,1,1,1
11229,0,1,0,0
23561,0,0,0,0
17068,0,0,0,0
31340,0,0,0,0
31574,0,1,1,0
11440,1,1,1,1
11156,0,0,0,0
17514,1,1,1,1
21385,0,0,0,0
595,1,1,1,0
27556,0,0,0,0
17547,0,0,0,0
15454,1,0,1,0
4648,0,1,1,1
33740,0,0,1,0
18592,0,0,0,0
9495,1,0,0,0
26713,0,0,0,0
22802,0,0,0,0
3631,1,1,1,1
13529,0,0,0,0
29132,0,0,1,0
13008,0,1,0,0
27020,0,0,0,0
33300,0,0,0,0
11175,1,1,1,1
14530,1,1,1,1
28195,0,0,0,1
30841,1,1,1,1
17356,0,0,0,0
31678,1,1,1,1
24182,1,1,1,1
33131,1,1,1,1
8902,0,0,0,0
19726,1,1,1,1
15662,0,0,0,0
25423,0,0,0,0
30958,0,0,0,0
4293,0,0,0,0
4200,0,0,0,0
5694,0,0,0,1
10783,1,1,1,1
28713,0,0,0,0
10500,0,0,0,0
24438,0,1,0,0
20577,0,1,1,1
13588,0,1,1,0
19625,0,0,0,0
12596,0,0,0,0
22381,1,1,1,1
24592,0,0,0,0
27374,1,1,0,1
19428,1,1,1,1
15860,1,1,1,1
5620,0,0,0,0
30438,1,0,1,1
24248,1,1,1,1
32249,1,1,1,1
1057,0,0,1,0
15617,0,0,0,0
33417,0,0,0,0
10542,1,0,0,1
25249,0,0,0,0
19662,0,0,0,1
7209,0,0,0,0
3517,1,1,1,1
9948,1,1,1,1
19025,0,0,0,0
21746,1,1,1,1
16151,0,0,0,0
6266,1,1,1,0
10818,0,0,0,0
21438,1,1,1,1
17259,0,0,0,1
2999,1,0,0,0
16882,0,0,0,0
4538,1,1,1,1
32081,0,1,1,1
